	securityName	securityClass	putCall	cusipSedol	isin	manualIdentifier	ticker	formType	name	lei	currencyCode	payoffProfile	issuerClass	fairValueLevel	couponKind	countryCode	units	fileDate	effectiveDate	superceded	principal	shares	percent	value	sharesChange	percentChange	prevShares	prevValue	percentValueChange	percentOwnershipChange	sharePrice	costBasis	profit	performance	sharesMultiplier	valueMultiplier	allocation	prevAllocation	allocationPercentChange	allocationChange	current	unrealized	realized	pageDataId	lineNbr	default	option	formTypeShort	formattedFileDate	valueChange	bestIdentifier	restricted	safeAllocationChange	latestUnrealized	slug	url	ownershipPercent	ownershipPercentChange	sharesPercentChange	valuePercentChange	symbol
776	INTEL CORP.	ORDINARY SHARES		458140100				13F-HR	Twin Tree Management, LP									2025-02-10	2024-12-31	False		57494.0		1152755	-3282191.0	-98.27846039371977	3339685.0	78349.0	-98.53		32.76825	1883.978				0.001	0.0020641046979208966	0.15354770223718495	-98.65572413794088	-0.15148359753926405		-731.2233					False	13F	02-10	-77197000	458140100		-0.15148359753926405	-406.9571	twin-tree-management-lp	https://fintel.io/i/twin-tree-management-lp	0.001327806004618938	-98.27846039371977	-98.27846039371977	-98.53	INTC
777	INTEL CORP	COM		458140100				13F-HR	Maj Invest Holding A/S									2025-01-22	2024-12-31	False		83689.0		1678	-3509.0	-4.024174866396018	87198.0	2.0	-50.0		46.82063	3918.372				0.001	0.055181122662900234	0.054266512230785977	1.6854048556217862	0.000914610432114257		-2240.408					False	13F	01-22	-1000	458140100		0.000914610432114257	-1768.402	maj-invest-holding-a	https://fintel.io/i/maj-invest-holding-a	0.001932771362586605	-4.024174866396018	-4.024174866396018	-50.0	INTC
778	INTEL CORP	COM		458140100				13F-HR	Sumitomo Mitsui DS Asset Management Company, Ltd									2025-01-28	2024-12-31	False		696968.0		13974208	-161406.0	-18.803691630920788	858374.0	20137.0	-30.61		30.38595	21178.03				0.001	0.142717040164919	0.21678600734296422	-34.16685794709301	-0.07406896717804522		-7203.824					False	13F	01-28	-6163000	458140100		-0.07406896717804522	-3272.922	sumitomo-mitsui-asset-management-company	https://fintel.io/i/sumitomo-mitsui-asset-management-company	0.01609625866050808	-18.803691630920788	-18.803691630920788	-30.61	INTC
779	INTEL CORP	COM		458140100				13F-HR	Kessler Investment Group, LLC									2025-01-30	2024-12-31	False		121.0		2442	0.0	0.0	121.0	2.0	0.0		51.06817	6.179249				0.001	0.0011586987166211263	0.0014686408551365714	-21.10401174197371	-0.0003099421385154451		-3.753199					False	13F	01-30	0	458140100		-0.0003099421385154451	-3.070759	kessler-investment-group-llc	https://fintel.io/i/kessler-investment-group-llc	2.79445727482679e-06	0.0	0.0	0.0	INTC
780	Intel Corp	EC		458140100	US4581401001			NPORT-P	TIAA SEPARATE ACCOUNT VA 1 - Stock Index Account Teachers Personal Annuity Individual Deferred Variable Annuity	KNX4USFCNGPY45LOCE31	USD	Long	CORP	1		US	NS	2025-02-28	2024-12-31	False		98678.0		1978493	-2139.0	-2.1216659888709244	100817.0	2365.0	-16.36		21.7542	-46.5322338	-339.97476620000003	-14.37525438477802	1.0	0.001	0.150550902529	0.18062724304	-16.65105440619474	-0.030076340511		-2873.611					False	NP	02-28	-387000	US4581401001		-0.030076340511	2581.57	tiaa-separate-account-va-1	https://fintel.io/i/tiaa-separate-account-va-1	0.002278937644341801	-2.1216659888709244	-2.1216659888709244	-16.36	INTC
781	Intel Corp	EC		458140100	US4581401001			NPORT-P	NUDV - Nushares ETF Trust - Nuveen ESG Dividend ETF	KNX4USFCNGPY45LOCE31	USD	Long	CORP	1		US	NS	2024-12-26	2024-10-31	False		7714.0		166005	3746.0	94.40524193548387	3968.0	121.0	37.19		26.007	97.422222	-52.417222	-43.32001818181819	1.0	0.001	1.418614778692	1.42392150568	-0.37268395531857657	-0.005306726988		-91.95997					False	NP	12-26	45000	US4581401001		-0.005306726988	100.7504	nushares-etf-trust-nuveen-esg-dividend-etf	https://fintel.io/i/nushares-etf-trust-nuveen-esg-dividend-etf	0.0001781524249422633	94.40524193548387	94.40524193548387	37.19	INTC
782	INTEL CORP	COM		458140100				13F-HR	Avaii Wealth Management, Llc									2025-01-21	2024-12-31	False		17370.0		348261	6620.0	61.58139534883721	10750.0	252.0	38.1		26.1294	453.8676				0.001	0.1714039853748417	0.12734399033211696	34.59919461280814	0.04405999504272474		-105.5991					False	13F	01-21	96000	458140100		0.04405999504272474	-7.6323	avaii-wealth-management-llc	https://fintel.io/i/avaii-wealth-management-llc	0.0004011547344110855	61.58139534883721	61.58139534883721	38.1	INTC
783	Intel Corp	EC		458140100	US4581401001		INTC	NPORT-P	DBOAX - BNY Mellon Investment Funds VI - BNY Mellon Balanced Opportunity Fund Class A	KNX4USFCNGPY45LOCE31	USD	Long	CORP	1		US	NS	2025-01-24	2024-11-30	False		14790.0		355699	1554.0	11.740707162284679	13236.0	408.0	-12.99		32.52196	480.9998			1.0	0.001	0.11995282213	0.1445701507569	-17.027946984917335	-0.0246173286269		-125.3003					False	NP	01-24	-53000	US4581401001		-0.0246173286269	-101.0447	dreyfus-manager-funds-ii	https://fintel.io/i/dreyfus-manager-funds-ii	0.0003415704387990762	11.740707162284679	11.740707162284679	-12.99	INTC
784	Intel Corp.	EC		458140100	US4581401001			NPORT-P	MAINSTAY VP FUNDS TRUST - MainStay VP MacKay S&P 500 Index Portfolio Initial Class	KNX4USFCNGPY45LOCE31	USD	Long	CORP	1		US	NS	2025-02-24	2024-12-31	False		406281.0		8145934	7191.0	1.8018492069458016	399090.0	9362.0	-13.0		21.7542	156.4344522	-1372.5004521999997	-14.66033381969664	1.0	0.001	0.171555815463	0.203201778762	-15.573664508156357	-0.031645963299		-11233.35					False	NP	02-24	-1217000	US4581401001		-0.031645963299	10280.92	mainstay-vp-funds-trust-mainstay-vp-mackay-s-p-500-index-portfolio-initial-class	https://fintel.io/i/mainstay-vp-funds-trust-mainstay-vp-mackay-s-p-500-index-portfolio-initial-class	0.009382933025404157	1.8018492069458016	1.8018492069458016	-13.0	INTC
785	Intel Corp	Common Stock		458140100				13F-HR	Polianta Ltd									2025-01-16	2024-12-31	False		51700.0		1036	0.0	0.0	51700.0	1.0	0.0		35.3848	1829.394				0.001	0.4949974676770476	0.5688565139233733	-12.983774368148442	-0.0738590462463257		-792.8091					False	13F	01-16	0	458140100		-0.0738590462463257	-501.221	polianta	https://fintel.io/i/polianta	0.001193995381062356	0.0	0.0	0.0	INTC
786	INTEL CORP	COM		458140100				13F-HR	Stiles Financial Services Inc									2025-01-28	2024-12-31	False		0.0		0	-11361.0	-100.0	11361.0	266542.0								0.001											False	13F	01-28	-266542000	458140100		0.0		stiles-financial-services-inc	https://fintel.io/i/stiles-financial-services-inc	0.0	-100.0	-100.0		INTC
787	INTEL CORP	COM		458140100				13F-HR	Wbh Advisory Inc									2025-01-31	2024-12-31	False		11551.0		231593	-2447.0	-17.481068724103444	13998.0	328.0	-29.57		23.62005	272.8352				0.001	0.021492521913123605	0.031097846698267467	-30.88742728183491	-0.009605324785143862		-41.23761					False	13F	01-31	-97000	458140100		-0.009605324785143862	23.90999	wagner-bowman-management	https://fintel.io/i/wagner-bowman-management	0.0002667667436489607	-17.481068724103444	-17.481068724103444	-29.57	INTC
788	INTEL CORP	COM		458140100				13F-HR	Lombard Odier Asset Management (Europe) Ltd									2025-02-14	2024-12-31	False		182422.0		3657561	0.0	0.0	182422.0	4279.0	-14.54		42.4848	7750.162				0.001	0.23545573723778307	0.18177416060951376	29.532017338585195	0.05368157662826931		-4092.601					False	13F	02-14	-622000	458140100		0.05368157662826931	-3063.741	lombard-odier-asset-management-europe-	https://fintel.io/i/lombard-odier-asset-management-europe-	0.0042129792147806	0.0	0.0	-14.54	INTC
789	INTEL CORP	COM		458140100				13F-HR	TriaGen Wealth Management LLC									2024-10-18	2024-09-30	False		0.0		0	-8611.0	-100.0	8611.0	266.0	-100.0			-266.0	0.0			0.001		0.10300619988532245	-100.0	-0.10300619988532245							False	13F	10-18	-266000	458140100		-0.10300619988532245		triagen-wealth-management-llc	https://fintel.io/i/triagen-wealth-management-llc	0.0	-100.0	-100.0	-100.0	INTC
790	INTEL CORP	COM		458140100				13F-HR	Canal Insurance CO									2025-01-22	2024-12-31	False		0.0		0	-80000.0	-100.0	80000.0	1.0	-100.0			-1.0	0.0			0.001		0.4369078932054654	-100.0	-0.4369078932054654							False	13F	01-22	-1000	458140100		-0.4369078932054654		canal-insurance	https://fintel.io/i/canal-insurance	0.0	-100.0	-100.0	-100.0	INTC
791	INTEL CORP	OPTION	Call	458140100				13F-HR	Canal Insurance CO									2025-01-22	2024-12-31	False		0.0		0	-400.0	-100.0	400.0	0.0				0.0	0.0			0.001	0.0	0.0002327692558366891	-100.0	-0.0002327692558366891							call	13F	01-22	0	458140100		-0.0002327692558366891		canal-insurance	https://fintel.io/i/canal-insurance	0.0	-100.0	-100.0		INTC
792	INTEL CORP	COM		458140100				13F-HR	Cardiff Park Advisors, Llc									2025-02-14	2024-12-31	False		22882.0		458788	5294.0	30.100068228337502	17588.0	412.0	11.17		43.88646	1004.21				0.001	0.0435402375154558	0.03693906538777945	17.870436239732847	0.00660117212767635		-545.4259					False	13F	02-14	46000	458140100		0.00660117212767635	-416.3714	cardiff-park-advisors-llc	https://fintel.io/i/cardiff-park-advisors-llc	0.0005284526558891455	30.100068228337502	30.100068228337502	11.17	INTC
793	INTEL CORP	COM		458140100				13F-HR	Old National Bancorp /in/									2025-01-23	2024-12-31	False		386061.0		7740522	-7276.0	-1.8498132644526195	393337.0	9227.0	-16.12		41.85436	16158.34				0.001	0.10288623442874957	0.21298852847072688	-51.694001941099735	-0.11010229404197731		-8417.812					False	13F	01-23	-1487000	458140100		-0.11010229404197731	-6240.433	old-national-bancorp-in-	https://fintel.io/i/old-national-bancorp-in-	0.0089159584295612	-1.8498132644526195	-1.8498132644526195	-16.12	INTC
794	INTEL CORP	COM		458140100				13F-HR	Ballew Advisors, Inc									2025-01-15	2024-12-31	False		13815.0		265251	1308.0	10.458143439673783	12507.0	293.0	-9.56		24.74382	341.8359				0.001	0.16924409726668208	0.1969023562733188	-14.046687673074109	-0.02765825900663672		-64.84511					False	13F	01-15	-28000	458140100		-0.02765825900663672	13.07145	ballew-advisors	https://fintel.io/i/ballew-advisors	0.0003190531177829099	10.458143439673783	10.458143439673783	-9.56	INTC
795	INTEL CORP	COM		458140100				13F-HR	Retirement Planning Co of New England, Inc.									2025-02-10	2024-12-31	False		32373.0		649092	-1481.0	-4.374667690671708	33854.0	794.0	-18.26		47.79356	1547.221				0.001	0.31484136594293216	0.3953316150311587	-20.36018522876866	-0.08049024908822654		-898.1424					False	13F	02-10	-145000	458140100		-0.08049024908822654	-715.5586	retirement-planning-co-of-new-england-inc	https://fintel.io/i/retirement-planning-co-of-new-england-inc	0.0007476443418013857	-4.374667690671708	-4.374667690671708	-18.26	INTC
796	INTEL CORP	COM	Call	458140100				13F-HR	Wolverine Trading, Llc									2025-02-14	2024-12-31	False		2917600.0		57826832	-101200.0	-3.3523254273221146	3018800.0	72179.0	-19.89		34.68437	101195.1				0.001	0.05433241030160811	0.07614876376974689	-28.649648908425466	-0.02181635346813878		-42697.23					call	13F	02-14	-14353000	458140100		-0.02181635346813878	-26241.96	wolverine-trading	https://fintel.io/i/wolverine-trading	0.0673810623556582	-3.3523254273221146	-3.3523254273221146	-19.89	INTC
797	INTEL CORP	COM		458140100				13F-HR	Empowered Funds, LLC									2025-01-28	2024-12-31	False		518962.0		10405188	64174.0	14.110750503531316	454788.0	10669.0	-2.47		21.7546	1396.0797004	-1659.8917004	-15.55808136095229		0.001	0.15210131240078506	0.16778586409774815	-9.347957756337347	-0.01568455169696309		-4838.862					False	13F	01-28	-264000	458140100		-0.01568455169696309	11936.05	empowered-funds	https://fintel.io/i/empowered-funds	0.01198526558891455	14.110750503531316	14.110750503531316	-2.47	INTC
798	INTEL CORP	COM	Put	458140100				13F-HR	Wolverine Trading, Llc									2025-02-14	2024-12-31	False		1927800.0		38208996	363500.0	23.237230710221823	1564300.0	37402.0	2.15		35.19987	67858.31				0.001	0.03590006189314509	0.03945922590599412	-9.019852597535042	-0.00355916401284903		-29205.92					put	13F	02-14	806000	458140100		-0.00355916401284903	-18333.13	wolverine-trading	https://fintel.io/i/wolverine-trading	0.04452193995381062	23.237230710221823	23.237230710221823	2.15	INTC
799	INTEL CORP	COM		458140100				13F-HR	Allegheny Financial Group LTD									2025-02-14	2024-12-31	False		0.0		0	-9213.0	-100.0	9213.0	216.0	-100.0			-216.0	0.0			0.001		0.05335989888335452	-100.0	-0.05335989888335452							False	13F	02-14	-216000	458140100		-0.05335989888335452		allegheny-financial-group-ltd	https://fintel.io/i/allegheny-financial-group-ltd	0.0	-100.0	-100.0	-100.0	INTC
800	INTEL CORP	COM		458140100				13F-HR	Wolverine Trading, Llc									2025-02-14	2024-12-31	False		824208.0		16335803	484819.0	142.85053434259802	339389.0	8114.0	101.32		36.36691	29973.9				0.001	0.015348645611473937	0.008561035119550387	79.28492754834097	0.00678761049192355		-13448.53					False	13F	02-14	8221000	458140100		0.00678761049192355	-8799.996	wolverine-trading	https://fintel.io/i/wolverine-trading	0.01903482678983834	142.85053434259802	142.85053434259802	101.32	INTC
801	INTEL CORP	COM	Put	458140100				13F-HR	Balyasny Asset Management Llc									2025-02-14	2024-12-31	False		271700.0		5447585	-147100.0	-35.124164278892074	418800.0	9825.0	-44.56		37.96808	10315.93				0.001	0.008113897303741383	0.016026188740733714	-49.37101119295872	-0.007912291436992331		-4868.343					put	13F	02-14	-4378000	458140100		-0.007912291436992331	-3335.957	balyasny-asset-management-llc	https://fintel.io/i/balyasny-asset-management-llc	0.006274826789838337	-35.124164278892074	-35.124164278892074	-44.56	INTC
802	INTEL CORP	COM	Call	458140100				13F-HR	Balyasny Asset Management Llc									2025-02-14	2024-12-31	False		267400.0		5361370	-89500.0	-25.07705239562903	356900.0	8372.0	-35.97		27.98455	7483.067				0.001	0.007985484501363438	0.013657466001833483	-41.530262639559886	-0.005671981500470045		-2121.697					call	13F	02-14	-3011000	458140100		-0.005671981500470045	-613.561	balyasny-asset-management-llc	https://fintel.io/i/balyasny-asset-management-llc	0.006175519630484988	-25.07705239562903	-25.07705239562903	-35.97	INTC
803	INTEL CORP	COM		458140100				13F-HR	Mutual Advisors, LLC									2025-01-17	2024-12-31	False		194173.0		3819378	26671.0	15.92279495170207	167502.0	3741.0	2.09		45.54972	8844.526				0.001	0.11048865803222671	0.10938075141552871	1.012889930230188	0.001107906616698		-4951.358					False	13F	01-17	78000	458140100		0.001107906616698	-3856.222	mutual-advisors	https://fintel.io/i/mutual-advisors	0.004484364896073903	15.92279495170207	15.92279495170207	2.09	INTC
804	INTEL CORP	COM		458140100				13F-HR	Balyasny Asset Management Llc									2025-02-14	2024-12-31	False		3033751.0		60826708	-450842.0	-12.938153752819913	3484593.0	81748.0	-25.59		25.18136	76393.98				0.001	0.09059824895557654	0.13334466392771666	-32.05708703522778	-0.04274641497214012		-15567.27					False	13F	02-14	-20922000	458140100		-0.04274641497214012	1543.083	balyasny-asset-management-llc	https://fintel.io/i/balyasny-asset-management-llc	0.07006353348729792	-12.938153752819913	-12.938153752819913	-25.59	INTC
805	Intel Corp	EC		458140100	US4581401001			NPORT-P	Brighthouse Funds Trust I - Invesco Comstock Portfolio Class A	KNX4USFCNGPY45LOCE31	USD	Long	CORP	1		US	NS	2025-02-28	2024-12-31	False		653268.0		13098023	-8358.0	-1.2632514441693645	661626.0	15521.0	-15.61		38.9377	25436.75			1.0	0.001	0.696313263623	0.778186311189	-10.521008451164505	-0.081873047566		-12338.73					False	NP	02-28	-2423000	US4581401001		-0.081873047566	-8654.295	brighthouse-funds-trust-i-invesco-comstock-portfolio-class-a	https://fintel.io/i/brighthouse-funds-trust-i-invesco-comstock-portfolio-class-a	0.0150870207852194	-1.2632514441693645	-1.2632514441693645	-15.61	INTC
806	INTEL CORP	COM		458140100				13F-HR	TD Waterhouse Canada Inc.									2025-02-13	2024-12-31	False		206349.0		4139361	80681.0	64.20170608269409	125668.0	2848.0	45.33		38.35766	7915.065				0.001	0.033386783272257935	0.023122885389092088	44.3884822782874	0.010263897883165847		-3777.768					False	13F	02-13	1291000	458140100		0.010263897883165847	-2613.959	td-waterhouse-canada-inc	https://fintel.io/i/td-waterhouse-canada-inc	0.004765565819861432	64.20170608269409	64.20170608269409	45.33	INTC
807	INTEL CORP	COM		458140100				13F-HR	Shulman DeMeo Asset Management LLC									2025-01-15	2024-12-31	False		16861.0		338072	-6070.0	-26.47071649731804	22931.0	537.0	-37.06		54.24138	914.564				0.001	0.09122346592899258	0.13202112929987253	-30.902374178463674	-0.04079766337087995		-576.5009					False	13F	01-15	-199000	458140100		-0.04079766337087995	-481.4049	shulman-demeo-asset-management	https://fintel.io/i/shulman-demeo-asset-management	0.0003893995381062356	-26.47071649731804	-26.47071649731804	-37.06	INTC
808	INTEL CORP	COM		458140100				13F-HR	Cape Investment Advisory, Inc.									2025-02-05	2024-12-31	False		3218.0		64521	-879.0	-21.454722968025383	4097.0	96.0	-33.33		28.33048	91.1675				0.001	0.02523053486680938	0.038962335822272987	-35.24378265743956	-0.013731800955463606		-26.6466					False	13F	02-05	-32000	458140100		-0.013731800955463606	-8.49708	cape-investment-advisory-inc	https://fintel.io/i/cape-investment-advisory-inc	7.431870669745957e-05	-21.454722968025383	-21.454722968025383	-33.33	INTC
809	INTEL CORP COM	Stock		458140100				13F-HR	Greatmark Investment Partners, Inc.									2025-02-10	2024-12-31	False		50113.0		1004761	-368464.0	-88.02777027882564	418577.0	9819.0	-89.77		33.78371	1693.003				0.001	0.13680823862107466	1.3315261088525792	-89.72545579756097	-1.1947178702315044		-688.2374					False	13F	02-10	-8815000	458140100		-1.1947178702315044	-405.6	greatmark-investment-partners	https://fintel.io/i/greatmark-investment-partners	0.001157344110854503	-88.02777027882564	-88.02777027882564	-89.77	INTC
810	INTEL CORP	COM		458140100				13F-HR	Bridgewater Advisors Inc.									2025-01-16	2024-12-31	False		24774.0		475657	9414.0	61.2890625	15360.0	351.0	35.33		28.88753	715.6597				0.001	0.049651063017633945	0.03686804425842794	34.67235384009782	0.012783018759206006		-218.941					False	13F	01-16	124000	458140100		0.012783018759206006	-79.21564	bridgewater-advisors	https://fintel.io/i/bridgewater-advisors	0.0005721478060046189	61.2890625	61.2890625	35.33	INTC
811	INTEL CORP	COM		458140100				13F-HR	Brandywine Oak Private Wealth Llc									2025-01-27	2024-12-31	False		0.0		0	-9966.0	-100.0	9966.0	233801.0								0.001											False	13F	01-27	-233801000	458140100		0.0		brandywine-oak-private-wealth	https://fintel.io/i/brandywine-oak-private-wealth	0.0	-100.0	-100.0		INTC
812	INTEL CORP	COM		458140100				13F-HR	one8zero8, LLC									2025-02-10	2024-12-31	False		11820.0		236991	11820.0						22.55569	266.6083				0.001	0.05110894182435107			0.05110894182435107		-29.61728					False	13F	02-10	236000	458140100		0.05110894182435107	37.0475	one8zero8-llc-5746	https://fintel.io/i/one8zero8-llc-5746	0.0002729792147806005				INTC
813	INTEL CORP	COM		458140100				13F-HR	Baader Bank INC									2025-01-23	2024-12-31	False		21500.0		431075	-6800.0	-24.02826855123675	28300.0	663.0	-34.99		31.53075	677.9111				0.001	0.028122090220714775	0.03882556285800077	-27.568106807446664	-0.010703472637285995		-246.8361					False	13F	01-23	-232000	458140100		-0.010703472637285995	-125.5761	baader-bank-inc	https://fintel.io/i/baader-bank-inc	0.0004965357967667436	-24.02826855123675	-24.02826855123675	-34.99	INTC
814	INTEL CORP	COM		458140100				13F-HR	Us Bancorp \de\									2025-02-05	2024-12-31	False		2845483.0		57051937	-399662.0	-12.315690053911304	3245145.0	76131.0	-25.06		23.62005	67210.44				0.001	0.018106887931704382	0.09775709083839176	-81.4776731013426	-0.07965020290668738		-10158.51					False	13F	02-05	-19080000	458140100		-0.07965020290668738	5890.018	us-bancorp-de-	https://fintel.io/i/us-bancorp-de-	0.06571554272517321	-12.315690053911304	-12.315690053911304	-25.06	INTC
815	Intel Corp.	EC		458140100	US4581401001			NPORT-P	DFA INVESTMENT DIMENSIONS GROUP INC - U.S. Social Core Equity 2 Portfolio Shares	KNX4USFCNGPY45LOCE31	USD	Long	CORP	1		US	NS	2024-12-23	2024-10-31	False		110255.0		2372687	-13943.0	-11.226428766968873	124198.0	3817.0	-37.86		50.07379	5520.885			1.0	0.001	0.122719540456	0.201018016	-38.95097419725801	-0.078298475544		-3148.198					False	NP	12-23	-1445000	US4581401001		-0.078298475544	-2688.434	dfa-investment-dimensions-group-inc-u-s-social-core-equity-2-portfolio-shares	https://fintel.io/i/dfa-investment-dimensions-group-inc-u-s-social-core-equity-2-portfolio-shares	0.002546304849884527	-11.226428766968873	-11.226428766968873	-37.86	INTC
816	INTEL CORP	COM		458140100				13F-HR	KPP Advisory Services LLC									2025-01-24	2024-12-31	False		19749.0		395970	-3791.0	-16.10450297366185	23540.0	552.0	-28.44		21.7498	-82.4534918	-73.57650819999996	-13.32907757246376		0.001	0.09336237311746506	0.13252019101476586	-29.54856735222914	-0.0391578178973008		-291.5323					False	13F	01-24	-157000	458140100		-0.0391578178973008	589.8053	kpp-advisory-services-llc	https://fintel.io/i/kpp-advisory-services-llc	0.0004560969976905312	-16.10450297366185	-16.10450297366185	-28.44	INTC
817	INTEL CORP COM	EQUITIES		458140100				13F-HR	Piscataqua Savings Bank									2025-01-22	2024-12-31	False		7005.0		140376	-2567.0	-26.817801922273297	9572.0	224.0	-37.5		59.43806	416.3636				0.001	0.0682944144299828	0.19068101474096577	-64.18394640769107	-0.12238660031098297		-275.9134					False	13F	01-22	-84000	458140100		-0.12238660031098297	-236.4052	piscataqua-savings-bank	https://fintel.io/i/piscataqua-savings-bank	0.0001617782909930716	-26.817801922273297	-26.817801922273297	-37.5	INTC
818	INTEL	COM		458140100				13F-HR	Schulhoff & Co Inc									2025-02-05	2024-12-31	False		24160.0		484408	-5055.0	-17.30275543385247	29215.0	685.0	-29.34		23.62005	570.6603				0.001	0.1764754631533698	0.28615487303796233	-38.32868848962152	-0.10967940988459253		-86.25233					False	13F	02-05	-201000	458140100		-0.10967940988459253	50.0101	schulhoff	https://fintel.io/i/schulhoff	0.0005579676674364896	-17.30275543385247	-17.30275543385247	-29.34	INTC
819	INTEL CORP	EC		458140100	US4581401001			NPORT-P	ESMV - iSHARES TRUST - iShares ESG MSCI USA Min Vol Factor ETF	KNX4USFCNGPY45LOCE31	USD	Long	CORP	1		US	NS	2024-12-26	2024-10-31	False		1820.0		39166	0.0	0.0	1820.0	55.0	-29.09		33.75506	61.43421			1.0	0.001	0.30821015367	0.453640921902	-32.05856465114437	-0.145430768232		-22.26781					False	NP	12-26	-16000	US4581401001		-0.145430768232	-14.67841	ishares-trust-ishares-esg-msci-usa-min-vol-factor-etf	https://fintel.io/i/ishares-trust-ishares-esg-msci-usa-min-vol-factor-etf	4.203233256351039e-05	0.0	0.0	-29.09	INTC
820	INTEL CORP 0.00000000	EC		458140100	US4581401001			NPORT-P	CUSUX - Six Circles Trust - Six Circles U.S. Unconstrained Equity Fund	KNX4USFCNGPY45LOCE31	USD	Long	CORP	1		US	NS	2025-02-28	2024-12-31	False		1827517.0		36641715	-451722.0	-19.81898344140303	2279239.0	53470.0	-31.47		42.54751	77756.3			1.0	0.001	0.144911490663	0.205294161175	-29.412755904210876	-0.060382670512		-41114.59					False	NP	02-28	-16829000	US4581401001		-0.060382670512	-30807.39	six-circles-trust	https://fintel.io/i/six-circles-trust	0.04220593533487298	-19.81898344140303	-19.81898344140303	-31.47	INTC
821	INTEL CORP	COM		458140100				13F-HR	One Charles Private Wealth Services, LLC									2024-11-12	2024-09-30	False		0.0		0	-6508.0	-100.0	6508.0	201553.0								0.001											False	13F	11-12	-201553000	458140100		0.0		one-charles-private-wealth-services-llc	https://fintel.io/i/one-charles-private-wealth-services-llc	0.0	-100.0	-100.0		INTC
822	INTEL CORP COM	Stock		458140100				13F-HR	IFS Advisors, LLC									2025-01-15	2024-12-31	False		235.0		4711	0.0	0.0	235.0	5.0	-20.0		24.97266	5.868574				0.001	0.0037028924250878375	0.00436572214258873	-15.182590550938178	-0.0006628297175008924		-1.156824					False	13F	01-15	-1000	458140100		-0.0006628297175008924	0.168576	insight-financial-services	https://fintel.io/i/insight-financial-services	5.427251732101617e-06	0.0	0.0	-20.0	INTC
823	INTEL CORP	Common Stock		458140100				13F-HR	United Services Automobile Association									2025-02-11	2024-12-31	False		97315.0		1951166	0.0	0.0	97315.0	2283.0	-14.54		24.01344	2336.868				0.001	0.06361036314383368	0.05820043309477759	9.295343284209228	0.00540993004905609		-385.7019					False	13F	02-11	-332000	458140100		0.00540993004905609	163.1544	united-services-automobile-association	https://fintel.io/i/united-services-automobile-association	0.002247459584295612	0.0	0.0	-14.54	INTC
824	INTEL CORP.	COM		458140100				13F-HR	Foundation Resource Management Inc									2025-01-14	2024-12-31	False		547312.0		10973606	-5372.0	-0.9719839908519153	552684.0	12965.0	-15.36		41.62599	22782.4				0.001	1.8328421513579283	2.0043297156558433	-8.555856003052972	-0.171487564297915		-11808.8					False	13F	01-14	-1992000	458140100		-0.171487564297915	-8721.955	foundation-resource-management	https://fintel.io/i/foundation-resource-management	0.01264	-0.9719839908519153	-0.9719839908519153	-15.36	INTC
825	INTEL CORP	COM		458140100				13F-HR	Destination Wealth Management									2025-02-07	2024-12-31	False		15032.0		301394	-8185.0	-35.25433949261317	23217.0	544.0	-44.67		26.87997	404.0596				0.001	0.00942647144504792	0.016886954114741688	-44.17897164285561	-0.007460482669693768		-102.668					False	13F	02-07	-243000	458140100		-0.007460482669693768	-17.88752	destination-wealth-management	https://fintel.io/i/destination-wealth-management	0.0003471593533487298	-35.25433949261317	-35.25433949261317	-44.67	INTC
826	Intel Corp	EC		458140100	US4581401001		INTC	NPORT-P	Columbia Funds Variable Series Trust II - Columbia Variable Portfolio - Large Cap Index Fund Class 3	KNX4USFCNGPY45LOCE31	USD	Long	CORP	1		US	NS	2025-02-28	2024-12-31	False		191272.0		3835003	-1643.0	-0.8516704247984864	192915.0	4525.0	-15.25		48.88604	9350.53			1.0	0.001	0.1716299734	0.2037947309	-15.782919096069723	-0.0321647575		-5515.527					False	NP	02-28	-690000	US4581401001		-0.0321647575	-4436.752	columbia-funds-variable-series-trust-ii-columbia-variable-portfolio-large-cap-index-fund-class-3	https://fintel.io/i/columbia-funds-variable-series-trust-ii-columbia-variable-portfolio-large-cap-index-fund-class-3	0.004417367205542725	-0.8516704247984864	-0.8516704247984864	-15.25	INTC
827	INTEL CORP	COM		458140100				13F-HR	Steel Peak Wealth Management LLC									2025-01-23	2024-12-31	False		411395.0		8248472	174502.0	73.66279290650209	236893.0	5557.0	48.43		41.01895	16874.99				0.001	0.3348698840491359	0.24194585286383094	38.40695349202921	0.09292403118530496		-8626.52					False	13F	01-23	2691000	458140100		0.09292403118530496	-6306.252	steel-peak-wealth-management-llc	https://fintel.io/i/steel-peak-wealth-management-llc	0.009501039260969978	73.66279290650209	73.66279290650209	48.43	INTC
828	INTEL CORP	COM	Call	458140100				13F-HR	Steel Peak Wealth Management LLC									2025-01-23	2024-12-31	False	2000.0			40100				70.0	-42.86							0.001	0.0016279721080910926	0.0030639856231734503	-46.86750173439263	-0.0014360135150823577							call	13F	01-23	-30000	458140100		-0.0014360135150823577		steel-peak-wealth-management-llc	https://fintel.io/i/steel-peak-wealth-management-llc				-42.86	INTC
